name,address,locality,phone
Domino's Pizza,712 Avalon Ave,"Muscle Shoals, AL 35661",(256) 381-4100
Smoothies N Things,109 S Court St,"Montgomery, AL 36104",(334) 241-0770
China King,509 7th St S,"Clanton, AL 35045",(205) 755-5078
Pizza Hut,203 Greenhill Blvd NW,"Fort Payne, AL 35967",(256) 845-3800
Captain D's Seafood Kitchen,560 W Town Plz,"Bessemer, AL 35020",(205) 428-3704
Krystal,5975 Service Rd,"Birmingham, AL 35235",(205) 661-3522
West End Grill,6610 Old Madison Pike NW Ste 109,"Huntsville, AL 35806",(256) 722-8040
Taste of China,1805 Center Point Pkwy,"Birmingham, AL 35215",(205) 853-1098
Wendy's,3270 Dauphin St,"Mobile, AL 36606",(251) 479-0876
Touch of Home Mennonite Bakery,90 North St,"Livingston, AL 35470",(205) 652-6561
Pacific Seafood,6021 1st Ave N,"Birmingham, AL 35212",(205) 591-1644
Ruby's,512 Kirkland St,"Abbeville, AL 36310",(334) 585-0606
Krystal,1024 Memorial Pkwy NW,"Huntsville, AL 35801",(256) 536-0531
Mentone Wellhouse General Store & Deli,5846 Al Highway 117,"Mentone, AL 35984",(256) 634-3333
Burger King - Closed,1621 Carter Hill Rd,"Montgomery, AL 36106",(334) 265-7944
Trey Yuen Restaurant,4200 Mcfarland Blvd E Ste 1,"Tuscaloosa, AL 35405",(205) 752-0088
Waffle House,1440 Gadsden Hwy,"Birmingham, AL 35235",(205) 655-8109
Eastbrook Cafe,520 Coliseum Blvd,"Montgomery, AL 36109",(334) 272-2438
Logan's Roadhouse,5000 Bond Blvd,"Bessemer, AL 35022",(205) 481-9588
City Cafe,408 Main Ave,"Northport, AL 35476",(205) 758-9171
Zaxby's,622 Olive St SW,"Cullman, AL 35055",(256) 739-9400
Sea-N-Suds Restaurant,405 E Beach Blvd,"Gulf Shores, AL 36542",(251) 948-7894
Beef 'O' Bradys,621 Boll Weevil Cir Ste 32A,"Enterprise, AL 36330",(334) 348-9464
Chinese Cafe of Eastdale,1266 Eastdale Mall,"Montgomery, AL 36117",(334) 270-8866
Golden China,957 W Meighan Blvd,"Gadsden, AL 35901",(256) 546-9443
Alfonso's Pizza and Italian Restaurant,2400 6th Ave SE Ste E,"Decatur, AL 35601",(256) 350-0211
Habaneros Mexican Grille,4863 Promenade Pkwy Ste 103,"Bessemer, AL 35022",(205) 428-1558
El Korita,1005 Oliver St,"Pelham, AL 35124",(205) 664-3771
Subway,424 Cahaba Park Cir,"Birmingham, AL 35242",(205) 995-5665
Fiesta Mexicana,3364 Cloverdale Rd,"Florence, AL 35633",(256) 718-6843
Applebee's,3150 Memorial Pkwy NW,"Huntsville, AL 35810",(256) 859-4206
P J's Restaurant,33080 Highway 69,"Jasper, AL 35504",(205) 221-5772
Hart's Fried Chicken,830 Dauphin Island Pkwy,"Mobile, AL 36606",(251) 471-5788
Rebecca's Restaurant,22087 Highway 43,"Mount Vernon, AL 36560",(251) 829-6902
The Sand Trap Grill,100 Orleans Dr,"Dauphin Island, AL 36528",(251) 861-4653
Chuck's Pizza & Subs,237 Marina Rd,"Dadeville, AL 36853",(256) 825-7733
Sonic Drive-In,3218 Rainbow Dr,"Rainbow City, AL 35906",(256) 442-4779
The House,201 Tallapoosa St,"Montgomery, AL 36104",(334) 481-5166
Shrimp Basket Bay Minette,1111 S US Highway 31,"Bay Minette, AL 36507",(251) 937-3655
Timberline Golf Club,300 Timberline Trl,"Calera, AL 35040",(205) 668-7888
Bangkok,28600 Us Highway 98,"Daphne, AL 36526",(251) 626-5286
Subway,340 E Meighan Blvd,"Gadsden, AL 35903",(256) 543-7725
KFC,1502 W Magnolia Ave,"Geneva, AL 36340",(334) 684-3541
Popeyes Louisiana Kitchen,750 Government St,"Mobile, AL 36602",(251) 219-7509
Domino's Pizza,125 Buck Creek Plz,"Alabaster, AL 35007",(205) 621-1811
3rd Base Grill,1792 Highway 72 E,"Huntsville, AL 35811",(256) 382-2070
Subway,5440 Highway 90 W Spc 5,"Mobile, AL 36619",(251) 301-7063
Captain D's Seafood Kitchen,1591 S Alabama Ave,"Monroeville, AL 36460",(251) 575-9965
The Brown Bag,9425 Jones Rd,"Northport, AL 35473",(205) 333-0970
Southern Bar-B-Q,425 W Avalon Ave,"Sheffield, AL 35660",(256) 381-3517
The Board Room,2801 Vaughn Plaza Rd,"Montgomery, AL 36116",(334) 272-9693
Jack's Family Restaurants,5271 Highway 67 S,"Somerville, AL 35670",(256) 778-0578
Waffle House,90 Folmar Pkwy,"Montgomery, AL 36105",(334) 281-1677
Bread Basket Deli,300 E Broad St,"Eufaula, AL 36027",(334) 687-5567
Cracker Barrel Old Country Store,5040 Academy Ln,"Bessemer, AL 35022",(205) 428-7080
Jim Bob's Chicken Fingers,1264 Cherokee Rd,"Alexander City, AL 35010",(256) 215-3998
Captain D's Seafood Kitchen,15434 Highway 43,"Russellville, AL 35653",(256) 332-7194
Li's Place Restaurant,81 Big Valley Dr,"Alexandria, AL 36250",(256) 847-8666
G's Country Kitchen,2501 Oakwood Ave NW,"Huntsville, AL 35810",(256) 533-3034
Pizza Hut,4600 Private Road 275,"Mobile, AL 36605",(251) 343-0063
Carlton's Italian Restaurant & Catering,208 3rd Ave SE,"Cullman, AL 35055",(256) 739-9050
Jack's Family Restaurants,219 Louisa St,"Warrior, AL 35180",(205) 647-1625
Taco Bell,621 Mcmeans Ave,"Bay Minette, AL 36507",(251) 580-2344
Sonic Drive-In,1888 Us Highway 431,"Boaz, AL 35957",(256) 593-3312
Justin's Seafood,4334 S Court St,"Montgomery, AL 36105",(334) 280-2010
Taco Bell,1040 Us Highway 431,"Boaz, AL 35957",(256) 593-5761
Big Time Diner,4936 Cottage Hill Rd,"Mobile, AL 36609",(251) 666-2141
Subway,7821 Vaughn Rd,"Montgomery, AL 36116",(334) 260-9300
Jim Bob's Chicken Fingers,2070 Frederick Rd,"Opelika, AL 36801",(334) 741-4001
Burger King,554 N Brindlee Mountain Pkwy,"Arab, AL 35016",(256) 931-0098
Wandies Corner Pub,301 N Raleigh Ave,"Sheffield, AL 35660",(256) 314-2095
Henley's Barbecue,15908 Main St,"Town Creek, AL 35672",(256) 685-1133
Burger King,290 Oxmoor Rd,"Birmingham, AL 35209",(205) 201-4450
Sammy's Sandwich Shop,4921 Messer Airport Hwy,"Birmingham, AL 35212",(205) 591-1462
Ruby Tuesday,21366 Athens Limestone Ln,"Athens, AL 35613",(256) 230-6108
Del Toro Mexican Restaurant,478 1st St SW,"Alabaster, AL 35007",(205) 664-9949
Waffle House,907 Fox Run Pkwy,"Opelika, AL 36801",(334) 705-0304
Subway,5560 Mcclellan Blvd,"Anniston, AL 36206",(256) 820-3040
China Town,1157 S Mckenzie St,"Foley, AL 36535",(251) 943-6988
King Buffet,7830 Highway 72 W Ste 250,"Madison, AL 35758",(256) 895-6788
Waffle House,2635 Cong W L Dickinson Dr,"Montgomery, AL 36109",(334) 260-2948
Carrabba's Italian Grill,4503 Riverview Pkwy,"Birmingham, AL 35242",(205) 980-1016
The Food Basket,715 Sampson Cir,"Albertville, AL 35950",(256) 878-1261
219 Restaurant,219 Conti St,"Mobile, AL 36602",(251) 438-5234
CiCi's Pizza,157 Cox Creek Pkwy S,"Florence, AL 35630",(256) 765-2424
Cracker Barrel Old Country Store,201 Cracker Barrel Rd SW,"Fort Payne, AL 35968",(256) 997-9204
Pizza To Go,136 1st Ave NW,"Vernon, AL 35592",(205) 695-7092
The Choice,531 Broad St,"Gadsden, AL 35901",(256) 546-9055
Joe's Cafe,616 Us Highway 31 S,"Athens, AL 35611",(256) 216-9911
Golden Corral Restaurants,3340 Ross Clark Cir,"Dothan, AL 36303",(334) 677-9976
Hooters,400 Cahaba Valley Rd,"Pelham, AL 35124",(205) 682-9464
Subway,9091 Lawson Rd,"Daphne, AL 36526",(251) 324-5964
John's Bar-B-Que,15165 Court St,"Moulton, AL 35650",(256) 974-7721
Kfc,7874 Highway 72 W,"Madison, AL 35758",(256) 830-1964
Lee's Famous Recipe Chicken,511 Highway 78 W,"Jasper, AL 35501",(205) 221-7913
Church's Chicken,1250 Michigan Ave,"Mobile, AL 36605",(251) 476-1049
Captain D's Seafood Kitchen,1281 Hillcrest Rd,"Mobile, AL 36695",(251) 639-6949
China Sea Kitchen,1760 Carter Hill Rd,"Montgomery, AL 36106",(334) 834-8811
Kfc,3226 Highway 14,"Millbrook, AL 36054",(334) 290-0770
Los Mexicanos Restaurante,500 Hamric Dr E,"Oxford, AL 36203",(256) 835-7795
Penton Grill,5101 County Road 114,"Lafayette, AL 36862",(334) 864-9393
Dave's Pizza,1819 29th Ave S,"Homewood, AL 35209",(205) 871-3283
Subway,21951 State Highway 59 S Ste E,"Robertsdale, AL 36567",(251) 947-1997
Top O The River,3330 Mcclellan Blvd,"Anniston, AL 36201",(256) 238-0097
Raising Cane's Chicken Fingers,3200 Airport Blvd,"Mobile, AL 36606",(251) 471-9455
Waffle House,2501 Florence Blvd,"Florence, AL 35630",(256) 718-6879
Steak N Shake,3250 Highway 188,"Coden, AL 36523",(251) 873-4268
Waysider,1512 Greensboro Ave,"Tuscaloosa, AL 35401",(205) 345-8239
Boiling Pot,3704 Airport Blvd,"Mobile, AL 36608",(251) 345-0749
Mexico Tipico Mexican,1870 E Main St,"Prattville, AL 36066",(334) 365-8677
Chick-fil-A,700 Quintard Dr Ste FC8,"Oxford, AL 36203",(256) 835-1887
Blended Beanery The,2413 Dawes Rd,"Mobile, AL 36695",(251) 633-5223
Subway,611 E Main St,"Samson, AL 36477",(334) 898-9337
The Cove,131 Cove Ave,"Gulf Shores, AL 36542",(251) 968-5353
McKinney Cakes,506 N Florida St,"Montgomery, AL 36107",(334) 263-2161
Los Rancheros Mexican Restaurant,3662 Airport Blvd,"Mobile, AL 36608",(251) 344-5205
Fat Cat Restaurant,16283 Highway 72,"Rogersville, AL 35652",(256) 247-1826
Subway,7880 Moffett Rd Bldg TWO,"Semmes, AL 36575",(251) 645-6310
New China Buffet,2101 7th St S,"Clanton, AL 35045",(205) 280-8858
Tuscaloosa Food and Fashion,3001 20th St,"Tuscaloosa, AL 35401",(205) 331-4243
Domino's Pizza,644 Jeff Rd NW,"Huntsville, AL 35806",(256) 830-9100
"Arirang Bar, Grill & Restaurant",1633 Eastern Blvd,"Montgomery, AL 36117",(334) 270-2590
Sonic Drive-In,712 Willow Ln,"Greenville, AL 36037",(334) 382-1254
Arby's,971 W South Blvd,"Montgomery, AL 36105",(334) 288-2729
Royal Waffle King-Phenix City,502 Martin Luther King Jr Pkwy,"Phenix City, AL 36869",(334) 448-7028
Sub 32481 Inc,1321 Noccalula Rd,"Gadsden, AL 35904",(256) 547-7713
Mirage Cafe,27801 County Road 64 Ext,"Robertsdale, AL 36567",(251) 960-1152
Waffle House,5087 Highway 31,"Calera, AL 35040",(205) 668-6825
Golden Ranch BBQ & Grill,2003 W Highland Ave,"Selma, AL 36701",(334) 874-1777
Jennie Weller Catering,231 N Hull St,"Montgomery, AL 36104",(334) 264-7480
Margaritas,165 Stephen J White Memorial Blvd,"Talladega, AL 35160",(256) 315-9711
Mikata Japanese Steakhouse And Sushi Bar,1663 Highway 231 S,"Troy, AL 36081",(334) 566-1500
Burger King,318 Battle St E,"Talladega, AL 35160",(256) 362-7687
Backyard Burgers,1428 Montgomery Hwy,"Vestavia, AL 35216",(205) 979-1292
Subway,13280 N Wintzell Ave,"Bayou La Batre, AL 36509",(251) 824-4771
Sonic Drive-In,5801 Atlanta Hwy,"Montgomery, AL 36117",(334) 270-0682
Hog Rock Bar-B-Q,1214 Highway 280 Byp,"Phenix City, AL 36867",(334) 297-4552
Rosies Mexican Cantina,7540 Memorial Pkwy SW,"Huntsville, AL 35802",(256) 382-3232
New China Restaurant,3503 Memorial Pkwy NW,"Huntsville, AL 35810",(256) 859-6328
Mac's Sports Bar and Steakhouse,1733 Jefferson St SE,"Athens, AL 35611",(256) 232-6161
Original Ben's Jr,552 N Section St,"Fairhope, AL 36532",(251) 928-1211
Burger King - Closed,529 Claxton Ave,"Elba, AL 36323",(334) 897-0003
Buffalo's Southwest Cafe,234 Cahaba Valley Rd,"Pelham, AL 35124",(205) 989-0005
Huddle House,1015 Pelham Rd S,"Jacksonville, AL 36265",(256) 435-3178
Stearns Coffee,2113 Whitesburg Dr SE,"Huntsville, AL 35801",(256) 534-0513
Subway,1321 10th Ave S,"Birmingham, AL 35205",(205) 939-3100
Curry N-A-Hurry,2420 Jordan Ln NW,"Huntsville, AL 35816",(256) 722-0240
Chef King 2,7820 Moffett Rd,"Semmes, AL 36575",(251) 649-3558
Philly Connection,2328 S College St,"Auburn, AL 36832",(334) 887-3996
Waffle House,1141 Highway 280 Byp,"Phenix City, AL 36867",(334) 297-1163
Five Guys,1395 Enterprise Way NW,"Huntsville, AL 35806",(256) 382-3526
Santa Fe Grill,3105 Airport Blvd,"Mobile, AL 36606",(251) 450-2440
Bob Sykes Barbeque,1724 9th Ave N,"Bessemer, AL 35020",(205) 426-1400
Los Amigos Mexican Restaurant,3324 Clairmont Ave S,"Birmingham, AL 35222",(205) 324-5896
Sakura Japanese Steak House,604 Michigan Ave,"Muscle Shoals, AL 35661",(256) 314-2562
Waffle House,1201 Al Highway 21 S,"Oxford, AL 36203",(256) 835-1698
New China Restaurant,230 Dekalb Plaza Blvd SW,"Fort Payne, AL 35967",(256) 845-9379
O'FELLS Family Restaurant,4300 Martin St S,"Cropwell, AL 35054",(205) 937-0286
Carolyn's Cafe,910 Ollie Howard Rd,"New Market, AL 35761",(256) 828-9810
Jack's Family Restaurants,901 Martin St N,"Pell City, AL 35125",(205) 255-3522
Sonic Drive-In,7701 Parkway Dr,"Leeds, AL 35094",(205) 699-5525
Willy T's Chicken Fingers Inc,126 State Docks Rd,"Eufaula, AL 36027",(334) 616-0075
Mudbugs Pub and Club,624 Gulf Shores Pkwy,"Gulf Shores, AL 36542",(251) 948-8081
Bruster's Real Ice Cream - Phenix City,3540 US Highway 431 N,"Phenix City, AL 36867",(334) 297-0120
Wishbone Cafe,7028 Atlanta Hwy,"Montgomery, AL 36117",(334) 244-7270
The Stem and Stein,10871 County Line Rd,"Madison, AL 35758",(256) 325-3779
River Junction Restaurants,111 E Magnolia Ave,"Geneva, AL 36340",(334) 684-3447
Captain D's Seafood Kitchen,917 Rainbow Dr,"Gadsden, AL 35901",(256) 546-2572
Rodney Lyons' Seafood,9145 Little River Rd,"Bayou La Batre, AL 36509",(251) 824-3313
McDonald's,2750 Taylor Rd,"Montgomery, AL 36117",(334) 270-9878
Old Mill Restaurant,2557 Murphy Mill Rd,"Dothan, AL 36303",(334) 794-8530
Nicks,1310 State St,"Greensboro, AL 36744",(334) 624-9000
The Hutch Restaurant,30 Wesley Ave N,"Cullman, AL 35058",(256) 796-8675
17-16,154 E Magnolia Ave,"Auburn, AL 36830",(334) 826-1211
Gus's Hot Dogs,1915 4th Ave N,"Birmingham, AL 35203",(205) 251-4540
Buffalo Wild Wings,2772 John Hawkins Pkwy Ste 100,"Hoover, AL 35244",(205) 983-9464
Wendy's,1501 Quintard Ave,"Anniston, AL 36201",(256) 236-8313
Lee's China Buffet,1141 S Us Highway 231,"Ozark, AL 36360",(334) 774-6668
Tate's Bar-B-Que,103 W Stewart Rd,"Scottsboro, AL 35769",(256) 574-6173
Cafe On First,8429 1st Ave N,"Birmingham, AL 35206",(205) 836-6464
John's City Diner,112 Richard Arrington Jr Blvd N,"Birmingham, AL 35203",(205) 322-6014
Joe's Food Factory,621 E Barbour St,"Eufaula, AL 36027",(334) 688-8995
Zaxby's,1490 7th St S,"Clanton, AL 35045",(205) 755-6227
Sinclair's,1051 E Fairview Ave,"Montgomery, AL 36106",(334) 834-7462
Corner Cafe,8250 County Road 189,"Florence, AL 35633",(256) 760-1762
City Buffet,4034 Highway 280,"Alexander City, AL 35010",(256) 234-9833
Papa Johns Pizza,2505 Center Point Pkwy,"Birmingham, AL 35215",(205) 856-7272
The Court House Cafe Catering & Confections,27 W Claiborne St,"Monroeville, AL 36460",(251) 743-3663
Subway,1950 W Main St,"Centre, AL 35960",(256) 927-8045
Taco Bell,5903 Us Highway 231,"Wetumpka, AL 36092",(334) 567-1845
Hardee's,606 2nd Ave E,"Oneonta, AL 35121",(205) 274-0076
Beef O Brady's,300 Westgate Plz,"Andalusia, AL 36420",(334) 222-9888
4 Pizza Pirates,3211 Martin Luther King Jr Pkwy S Unit A,"Phenix City, AL 36869",(334) 732-0000
Taco Bell,5692 Us Highway 278 E,"Hokes Bluff, AL 35903",(256) 494-1344
Palace Chinese Restaurant,5899 Trussville Crossings Pkwy,"Birmingham, AL 35235",(205) 661-1668
Billy's Bar & Grill-English Village,2012 Cahaba Rd,"Mountain Brk, AL 35223",(205) 879-2238
Hardee's,3691 Highway 14,"Millbrook, AL 36054",(334) 285-0010
The Harbor,2371 Carlisle Rd,"Gilbertown, AL 36908",(251) 843-5900
China Dragon,100 US Highway 31 S,"Athens, AL 35611",(256) 232-8885
McDonald's,2006 11th Ave,"Haleyville, AL 35565",(205) 486-5859
China Buffet,2044 Us Highway 431,"Boaz, AL 35957",(256) 840-8098
Perseco,5019 Cottage Hill Rd,"Mobile, AL 36609",(251) 661-2517
Desperado's,2101 Lurleen B Wallace Blvd,"Northport, AL 35476",(205) 333-9338
New York Pizza,1010 Oxmoor Rd,"Birmingham, AL 35209",(205) 871-4000
Burger King,1555 Montgomery Hwy,"Hoover, AL 35216",(205) 823-1442
The Grill,3257 Louisville St,"Clio, AL 36017",(334) 397-4449
Dixie Wings,3211 Martin Luther King Jr Pkwy S,"Phenix City, AL 36869",(334) 448-1580
Captain D's Seafood Kitchen,1516 W Highland Ave,"Selma, AL 36701",(334) 872-7000
San Marcos,1430 7th St S,"Clanton, AL 35045",(205) 755-6370
Popeyes Louisiana Kitchen,2450 Mcfarland Blvd,"Northport, AL 35476",(205) 330-2660
Los Mexicanos III,1936 Us Highway 78 E,"Oxford, AL 36203",(256) 835-8700
Subway,1017 Columbus Pkwy,"Opelika, AL 36804",(334) 749-3528
Waffle House,500 Fieldstown Rd,"Gardendale, AL 35071",(205) 631-5935
China Wok,904 N Three Notch St,"Troy, AL 36081",(334) 808-4379
Full Moon Bar-B-Que,1428 Old Walker Chapel Rd,"Fultondale, AL 35068",(205) 849-4422
Bamaside Family Restaurant,201 Al Highway 75,"Higdon, AL 35979",(256) 632-3436
Burger King,3182 Montgomery Hwy,"Dothan, AL 36303",(334) 671-1956
Hong Kong City,873 Dennison Ave SW Ste 101,"Birmingham, AL 35211",(205) 324-1108
Full Moon BBQ,2000 Patton Chapel Rd,"Vestavia Hills, AL 35216",(205) 822-6666
The Trellis Room,,,(251) 338-2000
Lasters,6432 Us Highway 11,"Springville, AL 35146",(205) 452-2770
Cinnabon,3299 Bel Air Mall,"Mobile, AL 36606",(251) 421-2482
Subway,2850 Triana Blvd SW,"Huntsville, AL 35805",(256) 533-9799
Sneaky Pete's Hot Dogs,2125 Highland Ave S,"Birmingham, AL 35205",(205) 939-1980
Huddle House,6371 Us Highway 431,"Alexandria, AL 36250",(256) 820-8121
Subway,1932 Old Highway 84,"Ashford, AL 36312",(334) 899-8022
Lucky Star Super Buffet Stsuper Buffet,3225 Rainbow Dr,"Rainbow City, AL 35906",(256) 442-2988
Mojo's Pizza & Sandwhiches,4101 Massachusetts Ave N,"Cordova, AL 35550",(205) 483-9700
Cobblestone Cafe,209 Main St,"Trussville, AL 35173",(205) 655-0350
Krystal,4110 Government Blvd,"Mobile, AL 36693",(251) 661-5082
Nails-R-Us,504 E Church St,"Atmore, AL 36502",(251) 446-9393
Subway,1078 3rd St,"Florala, AL 36442",(334) 858-5095
Cabos San Lucas,4330 Highway 78 E,"Jasper, AL 35501",(205) 295-9984
Captain D's Seafood Kitchen,903 Fort Dale Rd,"Greenville, AL 36037",(334) 382-9348
McDonald's,1501 Al Highway 14 E,"Selma, AL 36703",(334) 874-1399
Pelayo,3806 Triana Blvd SW,"Huntsville, AL 35805",(256) 881-8380
La Costenita,345 Gold Kist St,"Boaz, AL 35957",(256) 840-8084
Waffle House,5180 Carmichael Rd,"Montgomery, AL 36106",(334) 277-3952
Waffle House,5011 Cottage Hill Rd,"Mobile, AL 36609",(251) 661-3547
Rusty's BBQ,7484 Parkway Dr,"Leeds, AL 35094",(205) 699-4766
Otey's Tavern,224 Country Club Park,"Mountain Brk, AL 35213",(205) 871-8435
Gulf States Sub Inc,263 Western Dr,"Mobile, AL 36607",(251) 471-2141
Krystal,630 Cleveland Ave,"Attalla, AL 35954",(256) 538-7080
Whataburger,1860 Center Point Pkwy,"Birmingham, AL 35215",(205) 520-2022
Cedar Post Restaurant,1710 Center Point Pkwy,"Birmingham, AL 35215",(205) 854-7008
Domino's Pizza,705 Glover Ave,"Enterprise, AL 36330",(334) 393-5505
Lumberjackbbq,32 County Road 1242,"Vinemont, AL 35179",(256) 737-9893
New China Restaurant,11521 Us Highway 431,"Guntersville, AL 35976",(256) 878-8777
Midas Burger,221 N Brindlee Mountain Pkwy,"Arab, AL 35016",(256) 586-3275
Papa's Place,2950 Rucker Blvd,"Enterprise, AL 36330",(334) 308-1363
Subway,1159 N McKenzie St,"Foley, AL 36535",(251) 943-8951
Subway,1420 Cody Rd S,"Mobile, AL 36695",(251) 639-0227
Shoney's,1017 Quintard Dr,"Oxford, AL 36203",(256) 831-7580
Taco Bell,997 N Brindlee Mountain Pkwy,"Arab, AL 35016",(256) 586-5505
Waffle House,9190 Grand Bay Wilmer Rd S,"Grand Bay, AL 36541",(251) 865-9286
Domino's Pizza,2304 Columbiana Rd,"Vestavia Hills, AL 35216",(205) 823-1888
Kipper's Grill,7179 Highway 207,"Anderson, AL 35610",(256) 247-7737
Burger King,1740 S College St,"Auburn, AL 36832",(334) 466-8961
CiCi's Pizza,4925 University Dr NW,"Huntsville, AL 35816",(256) 864-2224
Wendy's,75 Tower Rd,"Oxford, AL 36203",(256) 835-3110
Krystal,3309 Point Mallard Pkwy SE,"Decatur, AL 35603",(256) 560-0010
Wall Street Deli,535 Richard Arrington Jr Blvd S,"Birmingham, AL 35233",(205) 323-7966
TravelCenters of America,970 W South Blvd,"Montgomery, AL 36105",(334) 288-2600
D'michaels,7101 Theodore Dawes Rd Ste A,"Theodore, AL 36582",(251) 653-2979
Subway,Hwy 52 W,"Slocomb, AL 36375",(334) 886-9882
Sonic Drive-In,208 Main St E,"Rainsville, AL 35986",(256) 638-9100
Waffle House,103 Highway 231 N,"Troy, AL 36081",(334) 807-6009
Arby's,4100 University Dr NW,"Huntsville, AL 35816",(256) 837-6301
Zaxby's,91 Colonial Dr,"Oxford, AL 36203",(256) 832-4771
Louisiana Lagniappe,27267 Perdido Beach Blvd Ste 201,"Orange Beach, AL 36561",(251) 981-2258
Big Time Cafe,15726 Al Highway 176,"Fort Payne, AL 35967",(256) 845-0363
Burger King,1820 Stadium Dr,"Phenix City, AL 36867",(334) 480-8859
All Sports Bar and Billiards,3408 Pleasant Valley Rd,"Mobile, AL 36609",(251) 345-9338
Evangeline's,1653 McFarland Blvd N,"Tuscaloosa, AL 35406",(205) 752-0830
O'Charley's,3649 Airport Blvd,"Mobile, AL 36608",(251) 344-0200
Maples Florist & Baker Shop,8249 Al Highway 22,"Maplesville, AL 36750",(334) 366-2903
Sonic Drive-In,2401 S Mckenzie St,"Foley, AL 36535",(251) 943-9741
Starbucks Coffee,1015 Memorial Pkwy NW,"Huntsville, AL 35801",(256) 539-3466
Zaxby's,4383 Courtney Dr,"Tuscaloosa, AL 35405",(205) 345-7815
Outback Steakhouse,5001 Oscar Baxter Dr,"Tuscaloosa, AL 35405",(205) 759-9000
Sunset Cafe,203 E Main St,"Samson, AL 36477",(202) 858-4257
Country Kitchen,1944 Gault Ave N,"Fort Payne, AL 35967",(256) 845-5740
Hardee's,1 Greeno Rd S,"Fairhope, AL 36532",(251) 928-2855
Bunny Bread Discount Bakery,4500 S Hickory St,"Loxley, AL 36551",(251) 964-7811
Chick-Fil-A,746 Brookwood Vlg,"Birmingham, AL 35209",(205) 871-1398
Chef,2510 N Mcvay Dr,"Mobile, AL 36605",(251) 478-7988
Sonic Drive-In,2035 College Ave,"Jackson, AL 36545",(251) 246-3861
Steak-Out,2105 Whitesburg Dr SE,"Huntsville, AL 35801",(256) 539-1900
Subway,106 Martin Luther King Jr Pkwy,"Phenix City, AL 36869",(334) 298-7964
Milo's Hamburgers,757 Academy Dr,"Bessemer, AL 35022",(205) 426-1650
Chongwah Express,1801 Beltline Rd SW Ste 2,"Decatur, AL 35601",(256) 341-0440
China Buffet,9016 Madison Blvd,"Madison, AL 35758",(256) 461-7766
Jim N Nick's Bar-B-Q,2831 Greystone Commercial Blvd,"Hoover, AL 35242",(205) 991-1306
Marks,1111 Douglas Ave,"Brewton, AL 36426",(251) 809-2859
Wingstop,2612 Gault Ave N Ste A,"Fort Payne, AL 35967",(256) 997-9464
Gone Fishin' Catfish Restaurant,2662 Spring Hill Ave,"Mobile, AL 36607",(251) 479-5972
