name,address,locality,phone
Little Caesars Pizza,906 E State St Ste A,"Athens, OH 45701",(740) 592-3300
Taco Bell,10554 Harrison Ave,"Harrison, OH 45030",(513) 367-5970
China House,4891 Hamilton Princeton Rd,"Hamilton, OH 45011",(513) 896-1688
Silver Swan Tavern,2704 Front St,"Cuyahoga Falls, OH 44221",(330) 928-5364
Midview Pizza,35113 Royalton Rd,"Grafton, OH 44044",(440) 748-1104
Taco Bell,100 Richmond St,"Painesville, OH 44077",(440) 354-8226
Stehlin's Meat Market,10134 Colerain Ave,"Cincinnati, OH 45251",(513) 385-6164
Bing's,401 Weber St,"Piqua, OH 45356",(937) 773-9157
Outback Steakhouse,2704 Bethel Rd,"Columbus, OH 43220",(614) 326-1605
Long John Silver's,5370 Ridge Ave,"Cincinnati, OH 45213",(513) 631-7599
Jersey Mike's Subs,4249 N High St,"Columbus, OH 43214",(614) 268-6909
Four Keys Restaurant,26606 Royalton Rd,"Columbia Station, OH 44028",(440) 236-8688
Steak 'n Shake,10181 Colerain Ave,"Cincinnati, OH 45251",(513) 370-2014
Dairy Queen Grill & Chill,811 Park Rd,"Worthington, OH 43085",(614) 436-4626
Cracker Barrel Old Country Store,11993 Chase Plz,"Cincinnati, OH 45240",(513) 648-9655
Heck's Cafe,2927 Bridge Ave,"Cleveland, OH 44113",(216) 861-5464
Elsa's Mexican Restaurant,3618 Linden Ave,"Dayton, OH 45410",(937) 252-9635
Chubby's Pizza,2929 South Ave,"Youngstown, OH 44502",(330) 259-0077
White Castle,5201 Salem Bend Dr,"Dayton, OH 45426",(937) 854-1250
The Pizzeria,112 N High St,"Columbus Grove, OH 45830",(419) 659-2628
Bear Creek Cash-Carry-Pizza,8579 Big Bear Creek Rd,"Lucasville, OH 45648",(740) 259-5130
Don Pablo's,2745 Fairfield Commons Blvd,"Beavercreek, OH 45431",(937) 320-1777
Subway,1535 W River Rd N Suite B,"Elyria, OH 44035",(440) 324-7699
Paradise Bay Waterfront Grille & Bar,414 Geneva Pt,"Roaming Shores, OH 44084",(440) 563-4313
Noble House,60 W Streetsboro St Ste 1,"Hudson, OH 44236",(330) 655-9550
Yazaki North America,6130 Brent Dr,"Toledo, OH 43611",(419) 727-3960
Grandma's Pizza & Pasta,3495 E Broad St,"Columbus, OH 43213",(614) 238-0777
Domino's Pizza,5765 S State Route 48,"Maineville, OH 45039",(513) 494-2020
Donatos Pizza,4200 Aero Dr Ste G,"Mason, OH 45040",(513) 770-4222
Rebecca's Bistro,4986 Walnut St,"Walnut Creek, OH 44687",(330) 893-2668
Dairy Queen (Treat) - Temporarily Closed,4771 Cleveland Rd,"Wooster, OH 44691",(330) 345-8307
El Carlos Mexican Restaurant,17679 Mahoning Ave,"Lake Milton, OH 44429",(330) 654-3257
Weezie & Emersons Pizza,808 N Main St,"Clyde, OH 43410",(419) 547-3200
Red Robin Gourmet Burgers,5013 Bowen Dr,"Mason, OH 45040",(513) 229-8660
Angilo's Pizza,142 S Broadway St,"Blanchester, OH 45107",(937) 783-3777
McDonald's,835 Lime City Rd,"Rossford, OH 43460",(419) 666-7575
Pizza Pan,2401 Scranton Rd,"Cleveland, OH 44113",(216) 241-7774
Taco Bell,4550 Rocky River Dr,"Cleveland, OH 44135",(216) 267-0044
Waffle House,2284 Gala St,"Hubbard, OH 44425",(330) 534-3000
Wendy's,1708 Southgate Pkwy,"Cambridge, OH 43725",(740) 439-5455
Gaetano's Pizza & Wings,773 Mccartney Rd,"Youngstown, OH 44505",(330) 746-8556
Old Barn Out Back,3175 W Elm St,"Lima, OH 45805",(419) 991-3075
Union Drive-Thru,3600 E 116th St,"Cleveland, OH 44105",(216) 283-4240
Pride of Erin,12228 Lorain Ave,"Cleveland, OH 44111",(216) 251-2922
Gus Italian Grill Express,1875 Niles Cortland Rd SE,"Warren, OH 44484",(330) 609-8646
Wings Over Columbus,1315 W Lane Ave,"Columbus, OH 43221",(614) 488-9464
Sakura Japanese Restaurant,8409 Chippewa Rd,"Brecksville, OH 44141",(440) 526-3300
Deli Mart,5346 Broadview Rd,"Cleveland, OH 44134",(216) 741-0030
Westgate Pizza,4401 Mahoning Ave,"Youngstown, OH 44515",(330) 799-3900
Noodles & Company,1528 Gemini Pl,"Columbus, OH 43240",(614) 468-0500
Heggy's Candy,296 E State St,"Salem, OH 44460",(330) 332-5723
Pearl River Restaurant,3508 Goodrich Ave,"Northwood, OH 43619",(419) 691-0206
Euclid Panini's,937 E 222nd St,"Euclid, OH 44123",(216) 812-9852
Applebee's,9595 Colerain Ave,"Cincinnati, OH 45251",(513) 385-0400
McDonald's,311 Midway Blvd,"Elyria, OH 44035",(440) 324-6399
New China Restaurant,617 S Broadway St,"Greenville, OH 45331",(937) 547-1222
Club Vinton,58869 Us Highway 50,"Mc Arthur, OH 45651",(740) 596-9991
Bob Evans Restaurant,5076 College Corner Pike,"Oxford, OH 45056",(513) 523-8866
Mama Mac's,8889 State Route 725 E,"Germantown, OH 45327",(937) 787-3700
Gordon Biersch Brewery Restaurant,401 N Front St,"Columbus, OH 43215",(614) 246-2900
Eat 'n Park,200 Howe Ave,"Cuyahoga Falls, OH 44221",(330) 923-4111
Kfc,9089 Fields Ertel Rd,"Cincinnati, OH 45249",(513) 683-0200
Lee's China Kitchen Inc,65 E State St Ste 1800,"Columbus, OH 43215",(614) 228-3011
Lebo's Bar,5869 Kellogg Ave,"Cincinnati, OH 45230",(513) 232-1763
Schwans Sales,1375 Salem Pkwy,"Salem, OH 44460",(330) 332-0527
48 Frisch's Big Boy Restaurant,,,(513) 553-4144
Country Grains Market,6808 Sylvania Ave,"Sylvania, OH 43560",(419) 824-8400
Riverside Cafe,3415 Old River Rd,"Zanesville, OH 43701",(740) 452-5030
Subway - Closed,10258 Lancaster Rd,"Hebron, OH 43025",(740) 928-6128
Kettering Italian Oven,4654 Wilmington Pike,"Dayton, OH 45440",(937) 294-0744
Saya Korean & Japanese Restaurant,1030 Kauffman Ave,"Fairborn, OH 45324",(937) 879-9700
Hyde Park Golf & Country Club,3740 Erie Ave,"Cincinnati, OH 45208",(513) 871-3111
Tano's Pizza,435 N Shoop Ave,"Wauseon, OH 43567",(419) 335-5599
Ua Pub,2096 Henderson Rd,"Columbus, OH 43220",(614) 457-5467
Bob Evans Restaurant,13050 Brookpark Rd,"Cleveland, OH 44135",(216) 267-6003
Traditions,113 S Main St,"Woodsfield, OH 43793",(740) 472-1393
Felice Urban Cafe,12502 Larchmere Blvd,"Cleveland, OH 44120",(216) 791-0918
Brasa Grill Brazilian Steak House,1300 W 9th St,"Cleveland, OH 44113",(216) 575-0699
Pizza Hut,3165 Navarre Ave,"Oregon, OH 43616",(419) 690-1550
The Enchanted Cafe,559 Norton Ave,"Barberton, OH 44203",(330) 753-5837
Taco Bell,9067 Fields Ertel Rd,"Cincinnati, OH 45249",(513) 991-7430
Jumbo's Sub Shop,560 S Yearling Rd,"Columbus, OH 43213",(614) 235-2624
Golden Corral Restaurants,8750 Colerain Ave,"Cincinnati, OH 45251",(513) 245-6670
East of Chicago Pizza,94 N Main St,"Rittman, OH 44270",(330) 925-3278
American Classic Donuts,4214 Linden Ave,"Dayton, OH 45432",(937) 252-5426
Taco Bell,2553 N High St,"Columbus, OH 43202",(614) 261-8193
Basilico Organic,6176 Tylersville Rd,"Mason, OH 45040",(513) 492-9519
Hyde Park Prime Steakhouse,21 Main St  Crocker Park,"Westlake, OH 44145",(440) 892-4933
McDonald's,595 Broad St,"Elyria, OH 44035",(440) 323-0166
Red Squirrel,918 Dalton Ave,"Cincinnati, OH 45203",(513) 421-0000
Wendy's,7311 Dixie Hwy,"Fairfield, OH 45014",(513) 957-5725
Kevin O'Bryan's,1761 S Main St,"Akron, OH 44301",(330) 724-9782
Elbo Room,3515 W Alexis Rd,"Toledo, OH 43623",(419) 472-8702
Applebee's,1421 Town Center Blvd Ste B10,"Brunswick, OH 44212",(330) 220-6189
Subway,1240 Main St,"Hamilton, OH 45013",(513) 844-2929
Dairy Queen,435 E 200th St,"Cleveland, OH 44119",(216) 486-0929
Michael's Bar & Grill,901 Monroe St,"Toledo, OH 43604",(419) 241-3900
Buffalo Wild Wings,475 N Houk Rd,"Delaware, OH 43015",(740) 363-9464
Subway,3471 Massillon Rd,"Uniontown, OH 44685",(330) 896-9181
Riverstone Taverne,1334 Maple St,"Valley City, OH 44280",(330) 483-9900
Wendy's,201 Marion Pike,"Coal Grove, OH 45638",(740) 533-3000
Hardee's,13023 Us Highway 35 NW,"Jeffersonville, OH 43128",(740) 948-2441
Ruthai's Thai Kitchen,3164 Linwood Ave,"Cincinnati, OH 45208",(513) 871-7687
Burger King,507 S Breiel Blvd,"Middletown, OH 45044",(513) 422-1403
Wendy's,1221 E Ash St,"Piqua, OH 45356",(937) 773-0087
What's Cook'n,6007 South Ave,"Youngstown, OH 44512",(330) 726-1622
Bob Evans Restaurant,3830 Tuller Rd,"Dublin, OH 43017",(614) 792-5550
Texas Roadhouse,6095 Commerce Cir,"Willoughby, OH 44094",(440) 833-0570
Rudy's Hot Dog Stand,7170 Orchard Centre Dr,"Holland, OH 43528",(419) 867-0321
Nick & Tom's Restaurant & Bar,5774 Bridgetown Rd,"Cincinnati, OH 45248",(513) 574-4242
Nick's Gyros,8764 Mentor Ave,"Mentor, OH 44060",(440) 974-5138
Bob Evans Restaurant,4471 Eastgate Blvd,"Cincinnati, OH 45245",(513) 752-8554
Driftwood Point Beach Bar and Grill,6827 Lake Rd W,"Geneva, OH 44041",(440) 361-3550
Oasis Bar & Grill,111 N Main St,"Antwerp, OH 45813",(419) 258-2818
Little Pizza House,13034 King Rd NE,"Thornville, OH 43076",(740) 246-5809
Que Tal Fresh Mexican Grill,1282 Som Center Rd,"Cleveland, OH 44124",(440) 720-0277
Yoko Japanese Restaurant,465 W Dussel Dr,"Maumee, OH 43537",(419) 893-2290
Bob Evans Restaurant,34760 Maplegrove Rd,"Willoughby, OH 44094",(440) 585-2041
Ruby Tuesday,5274 N Abbe Rd,"Sheffield Village, OH 44035",(440) 934-1200
Super China Buffet,3032 N Ridge Rd E,"Ashtabula, OH 44004",(440) 992-1565
New Orleans Cafe II,18201 Euclid Ave,"Cleveland, OH 44112",(216) 531-1795
Dale's Deli,"627 E 200th St,","Euclid, OH 44119",(216) 531-3354
La Piazza,2 N Market St,"Troy, OH 45373",(937) 339-5553
Arby's,7719 Lake Shore Blvd,"Mentor, OH 44060",(440) 209-8866
Grandstand Pizza Shop,4034 Broadway,"Grove City, OH 43123",(614) 875-0938
Golden Crown,2292 Kresge Dr,"Amherst, OH 44001",(440) 960-2299
Gordo's Pub & Grill,4328 Montgomery Rd,"Cincinnati, OH 45212",(513) 351-1999
Dairy Queen Grill & Chill,84 S State St,"Westerville, OH 43081",(614) 899-2253
Chipotle Mexican Grill,9430C Colerain Ave,"Cincinnati, OH 45251",(513) 385-2156
Molly McGhee's,13169 Prospect Rd,"Strongsville, OH 44149",(440) 238-0118
Trotter Cafe & Sports Bar,123 N Main St,"New Lexington, OH 43764",(740) 342-1198
Dewar's Pub,26 Fassett St,"Toledo, OH 43605",(419) 698-1414
Taco Bell,1717 E Main St,"Springfield, OH 45503",(937) 323-3531
Subway,54 N Salem Warren Rd,"North Jackson, OH 44451",(330) 538-2866
Vintage House Cafe,35800 Detroit Rd,"Avon, OH 44011",(440) 937-5830
The Crystal Room,845 W Market St,"Troy, OH 45373",(937) 552-7680
Liquid Planet,224 Crocker Park Blvd,"Westlake, OH 44145",(440) 835-8006
Subway,28661 Lorain Rd,"North Olmsted, OH 44070",(440) 777-1414
Papa Johns Pizza,9211 Winton Rd,"Cincinnati, OH 45231",(513) 729-4449
Jack & Benny's,2563 N High St,"Columbus, OH 43202",(614) 263-0242
Wendy's,636 Lincoln Ave,"Cadiz, OH 43907",(740) 942-3096
Georgio's Oven Fresh Pizza,13804 Detroit Ave,"Lakewood, OH 44107",(216) 221-0066
Fritzs,543 High St,"Fairport Harbor, OH 44077",(440) 354-4617
Starbucks Coffee,1134 Brown St,"Dayton, OH 45409",(937) 223-2400
Old Dutch Tavern,2219 E Perkins Ave,"Sandusky, OH 44870",(419) 627-0877
Cravings Cafe,19701 Lake Rd,"Rocky River, OH 44116",(440) 895-0098
Capers Restaurant,2038 S Byrne Rd,"Toledo, OH 43614",(419) 389-9900
Los Gallos Mexican Restaurant,630 Broadway Ave,"Bedford, OH 44146",(440) 232-1322
Mom Wilsons Homemade Country Sausage,7720 Us Highway 23 N,"Delaware, OH 43015",(740) 726-2636
Quarter Note Ltd,5055 N High St,"Columbus, OH 43214",(614) 846-7827
Jet's Pizza,4900 N Mccord Rd,"Sylvania, OH 43560",(419) 885-1500
Buca,11163 Blossom Ave,"Cleveland, OH 44130",(440) 884-2503
Super Wok,2347 Dayton Germantown Pike,"Germantown, OH 45327",(937) 855-7555
Mr Lee's Fine Dining,7580 Poe Ave,"Dayton, OH 45414",(937) 898-3860
Burger King,4479 E Main St,"Whitehall, OH 43213",(614) 456-7524
Steak 'n Shake,1445 N 21st St,"Newark, OH 43055",(740) 364-1504
Buckeye Pasta Of Canton Inc,3929 Everhard Rd NW,"Canton, OH 44709",(330) 966-9351
Subway,1418 Cleveland Ave,"Columbus, OH 43211",(614) 291-8889
Domino's Pizza,10803 Lorain Ave,"Cleveland, OH 44111",(216) 941-0300
Mr. Hero,2495 E Aurora Rd,"Twinsburg, OH 44087",(330) 425-9363
Lin's Wok,240 N Liberty St Ste H,"Powell, OH 43065",(614) 844-6889
White Castle,2650 Reading Rd,"Cincinnati, OH 45206",(513) 961-2426
Whitie's Tavern,1070 Warder St,"Springfield, OH 45503",(937) 323-4464
Dakotas Roadhouse,240 N Plaza Blvd,"Chillicothe, OH 45601",(740) 773-0100
Golden Crown Restaurant,126 Dwight St,"Tiffin, OH 44883",(419) 448-9591
Subway,1215 S Main St,"Bryan, OH 43506",(419) 636-4740
The Gyro Shoppe,2061 Henderson Rd,"Columbus, OH 43220",(614) 442-1200
En Lai Chinese Restaurant,955 E Columbus St,"Kenton, OH 43326",(419) 675-2382
The Pizza Oven,3655 Cleveland Ave S,"Canton, OH 44707",(330) 484-2518
Oslam Inc,822 Davids St,"Marion, OH 43302",(740) 382-8176
Blue Danube Restaurant,2439 N High St,"Columbus, OH 43202",(614) 261-9308
Jolly Pirate Donuts,3118 Southwest Blvd,"Grove City, OH 43123",(614) 871-1070
McDonald's,7916 Montgomery Rd,"Cincinnati, OH 45236",(513) 791-5553
Clubhouse,2036 Walton Rd,"Kent, OH 44240",(330) 673-9000
Arby's,615 E Main St,"Lebanon, OH 45036",(513) 932-9608
Dragon Light,3537 W 105th St,"Cleveland, OH 44111",(216) 251-0504
Asian Buffet,1715 N Memorial Dr,"Lancaster, OH 43130",(740) 654-6616
The Corner Restaurant,7980 E Us Highway 224,"Bloomville, OH 44818",(419) 983-5255
The Cheesecake Factory,148 Crocker Park Blvd,"Westlake, OH 44145",(440) 808-1818
Bob Evans Restaurant,80 S Whitewoman St,"Coshocton, OH 43812",(740) 622-8375
Subway,2144 Broadview Rd,"Cleveland, OH 44109",(216) 351-7282
Smokey Bones Bar & Fire Grill,1615 Stringtown Rd,"Grove City, OH 43123",(614) 277-3270
Las Trancas,458 Pike St,"Marietta, OH 45750",(740) 373-9508
Subway,2455 Schrock Rd,"Columbus, OH 43229",(614) 898-7827
LongHorn Steakhouse,2710 Towne Dr,"Beavercreek, OH 45431",(937) 431-8344
Penn Station East Coast Subs,2500 E Main St,"Bexley, OH 43209",(614) 231-7366
T.G.I. Friday's,7500 Beechmont Ave,"Cincinnati, OH 45255",(513) 624-0707
Happy Dragon,7332 E Main St,"Reynoldsburg, OH 43068",(614) 864-4111
Dragon China,2039 E Main St,"Springfield, OH 45503",(937) 325-3688
New Chopsticks Chinese Restaurant,2775 Martin Rd,"Dublin, OH 43017",(614) 793-1866
Musketeers Bar & Grill,3027 Brecksville Rd,"Richfield, OH 44286",(330) 659-4111
Peppercorn Grille,1380 Bethel Rd,"Columbus, OH 43220",(614) 326-0555
Moe's Fish & Chicken,4043 Free Pike,"Dayton, OH 45416",(937) 278-3474
Dunkin',4233 Mayfield Rd,"South Euclid, OH 44121",(216) 382-5937
Hogan's Baking Co,113 Columbiana Plz,"Columbiana, OH 44408",(330) 482-9955
Behm's Restaurant,5494 Behm Rd,"Celina, OH 45822",(419) 394-3934
Hunt Brothers Pizza,315 Downtowner Plz,"Coshocton, OH 43812",(740) 622-6468
Community Food Mart,1330 Linden Ave,"Dayton, OH 45410",(937) 256-8015
King Avenue Five,945 King Ave,"Columbus, OH 43212",(614) 297-8060
4200 Place,4200 Kettering Blvd,"Moraine, OH 45439",(937) 293-4200
Subway,1191 E Stroop Rd,"Kettering, OH 45429",(937) 298-7827
Aladdin's Baking Co,1301 Carnegie Ave,"Cleveland, OH 44115",(216) 861-0317
The Comet,4579 Hamilton Ave,"Cincinnati, OH 45223",(513) 541-8900
Dairy Queen (Treat),333 E Main St,"Ravenna, OH 44266",(330) 296-5167
Subway,989 High St,"Wadsworth, OH 44281",(330) 334-0044
Starbucks Coffee,2197 E Maple St  The Marketplace At Washington Square B,"North Canton, OH 44720",(330) 499-1800
Pappy John's,51943 State Route 145,"Beallsville, OH 43716",(740) 926-1861
Long Branch Pizza,114 W High St,"Ashley, OH 43003",(740) 747-4444
The Mill Tavern,5547 Wilson Mills Rd,"Cleveland, OH 44143",(440) 446-1403
Subway,34 E 7th St,"Cincinnati, OH 45202",(513) 421-1113
Kfc,4920 Delhi Rd,"Cincinnati, OH 45238",(513) 922-2822
Waffle House,36333 Vine St,"Willoughby, OH 44094",(440) 269-1716
Cebars Madison Tavern,6884 N Ridge Rd,"Madison, OH 44057",(440) 428-9926
J & W Sandwich Shoppe,2004 Worth Ave,"Cincinnati, OH 45212",(513) 631-9755
Mickey Finn's Pub,602 Lagrange St,"Toledo, OH 43604",(419) 246-3466
Refectory Restaurant and Bistro,1092 Bethel Rd,"Columbus, OH 43220",(614) 451-9774
Dan's Family Pizza,400 W Main St,"Newark, OH 43055",(740) 344-5310
Bevinco,3133 Finley Chapel Rd,"Wellston, OH 45692",(740) 384-9613
Pizza Factory,6792 Providence St,"Whitehouse, OH 43571",(419) 877-5955
Wendy's,15701 Us Highway 36,"Marysville, OH 43040",(937) 644-2929
Ruthie & Moe's Diner,4002 Prospect Ave,"Cleveland, OH 44103",(216) 431-8063
McDonald's,3115 Center Rd,"Brunswick, OH 44212",(330) 225-7771
Pirate Pizza North Co,532 Wabash Ave N,"Brewster, OH 44613",(330) 767-8111
Subway,3001 Elm Rd NE,"Warren, OH 44483",(330) 372-5600
L and J Coal Grove,118 Marion Pike,"Ironton, OH 45638",(740) 532-8878
Rosemarys On Thyme Ltd.,980 Cahoon Rd,"Cleveland, OH 44145",(440) 899-5082
Little Caesars Pizza,1752 State Rd,"Cuyahoga Falls, OH 44223",(330) 475-0440
Savy's Restaurant Bar & Deli,23230 Chagrin Blvd # 3,"Beachwood, OH 44122",(216) 464-0199
The Coffee Colony,113 N Huntington St,"Medina, OH 44256",(330) 722-6797
Huddle House,5000 Park Ave W,"Seville, OH 44273",(330) 769-1600
Wetherington Golf & Country Club Sales Cntr,7733 Legendary Ln,"West Chester, OH 45069",(513) 755-1111
Ceejays Deli & Beverage,12914 Griffing Ave,"Cleveland, OH 44120",(216) 965-0280
Giovanni's Meats,5716 Mayfield Rd,"Cleveland, OH 44124",(440) 442-8440
Chipotle Mexican Grill,4402 Montgomery Rd,"Norwood, OH 45212",(513) 351-0100
Kfc,3826 Us Highway 23,"Portsmouth, OH 45662",(740) 354-5669
St Anthony Church Pizza,1155 Turin St,"Youngstown, OH 44510",(330) 360-7663
Golden Corral Restaurants,8261 Golden Link Blvd,"Northfield, OH 44067",(330) 655-0541
Sparano's Pizza,1724 Northwest Blvd,"Columbus, OH 43212",(614) 486-1230
Szechuan House,161 Upper River Rd,"Gallipolis, OH 45631",(740) 446-7227
Cracker Barrel Old Country Store,1860 Winderly Ln,"Pickerington, OH 43147",(614) 759-7799
Potbelly Sandwich Works,1380 Polaris Pkwy,"Columbus, OH 43240",(614) 846-2745
Strachn Bakery,759 S Holland Sylvania Rd,"Toledo, OH 43615",(419) 867-8297
Ermanno's Pizza Shop,6322 Louisville St,"Louisville, OH 44641",(330) 875-5519
Anthony's Ristorante & Wine Bar,12018 Mayfield Rd,"Cleveland, OH 44106",(216) 791-0700
Donatos Pizza,5465 Ridge Rd,"Cleveland, OH 44129",(440) 843-6861
Ann & Tony's Restaurant,211 E Main St,"West Jefferson, OH 43162",(614) 879-8897
Tropical Grill,5001 Monroe St Ste FC12,"Toledo, OH 43623",(419) 475-7217
Arby's,228 E National Rd,"Vandalia, OH 45377",(937) 898-3134
Susy's Soup,230 W Huron Rd,"Cleveland, OH 44113",(216) 771-7792
Subway,1026 S Broadway,"Geneva, OH 44041",(440) 466-9202
Carl's Food Shop,2836 Observatory Ave,"Cincinnati, OH 45208",(513) 871-2275
Bucyrus Suburban Lanes Inc.,975 Hopley Ave,"Bucyrus, OH 44820",(419) 562-2249
Cameo Pizza,702 W Monroe St,"Sandusky, OH 44870",(419) 626-2548
Jane's Diner,115 Public Sq,"Medina, OH 44256",(330) 722-0511
McDonald's,12518 Us Highway 35 NW,"Jeffersonville, OH 43128",(740) 948-2240
Pit Stop Deli,19609 Puritas Ave Ste 101,"Cleveland, OH 44135",(216) 433-0900
Thai 9,11 Brown St,"Dayton, OH 45402",(937) 222-3227
Grinders Above & Beyond,3003 N Wooster Ave,"Dover, OH 44622",(330) 602-3083
Civilization,2366 W 11th St,"Cleveland, OH 44113",(216) 621-3838
Subway,905 American Rd,"Napoleon, OH 43545",(419) 599-0068
Linda's Restaurant,51 E Main St,"Xenia, OH 45385",(937) 376-5711
La Cafe,1017 Bridge St,"Ashtabula, OH 44004",(440) 964-3050
Petey's Pizza & Carry Out,2494 State Route 127,"Arcanum, OH 45304",(937) 692-8384
Fis,1611 S Main St,"Dayton, OH 45409",(937) 226-7420
Chipotle Mexican Grill,7611 Farmsbury Dr,"Reynoldsburg, OH 43068",(614) 864-2041
Dunkin',2720 Salt Springs Rd,"Girard, OH 44420",(330) 530-8049
Subway,2181 E Livingston Ave,"Columbus, OH 43209",(614) 884-1569
Sammy J's Deli,12468 Lancaster St,"Millersport, OH 43046",(740) 467-3414
Danny's Deli & Restaurant,37 W Broad St,"Columbus, OH 43215",(614) 469-7040
Chick-fil-A,5043 Tuttle Crossing Blvd Ste 169,"Dublin, OH 43016",(614) 760-7688
China One,11708 Buckeye Rd,"Cleveland, OH 44120",(216) 991-2222
Rascals Saloon,417 Broad St,"Dover, OH 44622",(330) 343-3734
Dj's Pizza Alley,18 S 2nd St,"Tipp City, OH 45371",(937) 667-2297
Burger King,16511 Harvard Ave,"Cleveland, OH 44128",(216) 751-8485
Busken Bakery,7565 Kenwood Rd Ste 104,"Cincinnati, OH 45236",(513) 791-6736
KFC,1290 N Warpole St,"Upper Sandusky, OH 43351",(419) 294-3022
Dairy Queen Grill & Chill,432 E Main St,"Russells Point, OH 43348",(937) 842-3138
Tea Zone Bakery & Cafe,5025 Olentangy River Rd,"Columbus, OH 43214",(614) 326-0489
Ruby Tuesday,5456 Kings Center Way,"Mason, OH 45040",(513) 459-7366
Mr. Hero,3208 State Rd,"Ashtabula, OH 44004",(440) 998-2772
East of Chicago Pizza,2307 E State St,"Salem, OH 44460",(330) 332-3278
Kent Produce Inc,5754 Hodgeman Ln,"Kent, OH 44240",(330) 678-3700
Long John Silver's,842 Eastgate South Dr,"Cincinnati, OH 45245",(513) 752-0824
Subway,2850 Maple Ave,"Zanesville, OH 43701",(740) 450-7600
Picnic & Pantry,4163 Hamilton Ave,"Cincinnati, OH 45223",(513) 681-8600
Thirsty Pony,1935 Cleveland Rd,"Sandusky, OH 44870",(419) 626-6761
Zach's Place,425 W Bagley Rd,"Berea, OH 44017",(440) 243-6884
Vasko Bi-Rite,328 7th St,"Fairport Harbor, OH 44077",(440) 354-2233
Side Room Lounge,446 Patterson Rd,"Dayton, OH 45419",(937) 293-0117
Wendy's,4101 Market St,"Youngstown, OH 44512",(330) 782-0221
Bahama Breeze,3900 Orange Pl,"Beachwood, OH 44122",(216) 896-9081
Highwater Tavern,935 High St,"Fairport Harbor, OH 44077",(440) 639-2751
Papa Johns Pizza,4683 Morse Rd,"Columbus, OH 43230",(614) 478-3322
Theo's Bar & Grill,1660 Massillon Rd,"Akron, OH 44312",(330) 784-1192
Weaver Arms,112 W Mansfield St,"Bucyrus, OH 44820",(419) 562-1256
Wendy's,1819 E 2nd St,"Defiance, OH 43512",(419) 782-0603
Fox's Pizza Den,18 N Main St,"Rittman, OH 44270",(330) 925-3000
Wendy's,6330 Brookpark Rd,"Cleveland, OH 44129",(216) 661-6636
Century Inn,10675 Springfield Pike,"Cincinnati, OH 45215",(513) 771-4816
Village Pizza,510 Lucas St E,"Castalia, OH 44824",(419) 684-5326
Taco Bell,940 N Leavitt Rd,"Amherst, OH 44001",(440) 985-2355
